ID x y initial_quality score
3281 50 165 0.0 0
3282 50 166 0.0 0
3283 50 167 0.0 0
3284 50 168 53.808088 0
3285 50 169 0.0 0
3286 50 170 0.0 0
3287 50 171 0.0 0
3288 50 172 0.0 0
3289 50 173 0.0 0
3290 50 174 0.0 0
3291 50 175 0.0 0
3292 50 176 0.0 0
3293 50 177 0.0 0
3294 50 178 0.0 0
3295 50 179 0.0 0
3296 50 180 0.0 0
3297 50 181 18.331861 0
3298 50 182 0.0 0
3299 50 183 0.0 0
3300 50 184 22.990074 0
3301 50 185 0.0 0
3302 50 186 0.0 0
3303 50 187 0.0 0
3304 50 188 0.0 0
3305 50 189 0.0 0
3306 50 190 0.0 0
3307 50 191 0.0 0
3308 50 192 0.0 0
3309 50 193 0.0 0
3310 50 194 0.0 0
3311 50 195 0.0 0
3312 50 196 0.0 0
3313 50 197 0.0 0
3314 50 198 0.0 0
3315 50 199 0.0 0
3316 50 200 0.0 0
3317 50 201 0.0 0
3318 50 202 0.0 0
3319 50 203 0.0 0
3320 50 204 0.0 0
3321 50 205 0.0 0
3322 50 206 0.0 0
3323 50 207 0.0 0
3324 50 208 0.0 0
3325 50 209 0.0 0
3326 50 210 0.0 0
3327 50 211 0.0 0
3328 50 212 0.0 0
3329 50 213 0.0 0
3330 50 214 25.145899 0
3331 50 215 0.0 0
3332 50 216 0.0 0
3333 50 217 0.0 0
3334 50 218 0.0 0
3335 50 219 0.0 0
3336 50 220 0.0 0
3337 50 221 0.0 0
3338 50 222 0.0 0
3339 50 223 0.0 0
3340 50 224 0.0 0
3341 50 225 0.0 0
3342 50 226 0.0 0
3343 50 227 0.0 0
3344 50 228 0.0 0
3345 50 229 0.0 0
3346 50 230 11.850179 0
3347 50 231 0.0 0
3348 50 232 0.0 0
3349 50 233 15.767656 0
3350 50 234 0.0 0
3351 50 258 0.0 0
3352 50 259 0.0 0
3353 50 260 0.0 0
3354 50 261 0.0 0
3355 50 262 0.0 0
3356 50 263 0.0 0
3357 50 264 0.0 0
3358 50 265 0.0 0
3359 50 315 0.0 0
3360 50 317 0.0 0
3361 50 318 0.0 0
3362 50 319 0.0 0
3363 50 320 0.0 0
3364 50 321 0.0 0
3365 51 83 0.0 0
3366 51 84 0.0 0
3367 51 85 0.0 0
3368 51 86 0.0 0
3369 51 87 0.0 0
3370 51 88 0.0 0
3371 51 89 0.0 0
3372 51 90 0.0 0
3373 51 91 0.0 0
3374 51 92 0.0 0
3375 51 93 0.0 0
3376 51 94 0.0 0
3377 51 95 0.0 0
3378 51 96 0.0 0
3379 51 97 0.0 0
3380 51 98 0.0 0
3381 51 99 0.0 0
3382 51 100 0.0 0
3383 51 101 0.0 0
3384 51 102 0.0 0
3385 51 103 0.0 0
3386 51 104 0.0 0
3387 51 105 24.379785 0
3388 51 106 0.0 0
3389 51 107 0.0 0
3390 51 108 0.0 0
3391 51 109 0.0 0
3392 51 110 0.0 0
3393 51 111 0.0 0
3394 51 112 0.0 0
3395 51 113 0.0 0
3396 51 114 0.0 0
3397 51 115 0.0 0
3398 51 116 0.0 0
3399 51 117 0.0 0
3400 51 118 0.0 0
3401 51 119 0.0 0
3402 51 120 0.0 0
3403 51 121 0.0 0
3404 51 122 19.379953 0
3405 51 123 17.003947 0
3406 51 124 0.0 0
3407 51 125 0.0 0
3408 51 126 0.0 0
3409 51 127 0.0 0
3410 51 128 0.0 0
3411 51 129 0.0 0
3412 51 130 0.0 0
3413 51 131 0.0 0
3414 51 132 0.0 0
3415 51 133 12.017073 0
3416 51 134 23.586204 0
3417 51 135 0.0 0
3418 51 136 0.0 0
3419 51 137 0.0 0
3420 51 138 7.298608 0
3421 51 139 7.725647 0
3422 51 140 0.0 0
3423 51 141 0.0 0
3424 51 142 0.0 0
3425 51 143 0.0 0
3426 51 144 0.0 0
3427 51 145 0.0 0
3428 51 146 24.813561 0
3429 51 147 0.0 0
3430 51 148 0.0 0
3431 51 149 0.0 0
3432 51 150 0.0 0
3433 51 151 0.0 0
3434 51 152 0.0 0
3435 51 153 0.0 0
3436 51 154 0.0 0
3437 51 155 0.0 0
3438 51 156 0.0 0
3439 51 157 0.0 0
3440 51 158 0.0 0
3441 51 159 0.0 0
3442 51 160 0.0 0
3443 51 161 0.0 0
3444 51 162 0.0 0
3445 51 163 0.0 0
3446 51 164 0.0 0
3447 51 165 0.0 0
3448 51 166 0.0 0
3449 51 167 0.0 0
3450 51 168 0.0 0
3451 51 169 57.208326 0
3452 51 170 0.0 0
3453 51 171 0.0 0
3454 51 172 0.0 0
3455 51 173 14.051557 0
3456 51 174 0.0 0
3457 51 175 0.0 0
3458 51 176 0.0 0
3459 51 177 0.0 0
3460 51 178 0.0 0
3461 51 179 0.0 0
3462 51 180 0.0 0
3463 51 181 0.0 0
3464 51 182 21.191053 0
3465 51 183 0.0 0
3466 51 184 0.0 0
3467 51 185 19.713488 0
3468 51 186 16.046242 0
3469 51 187 0.0 0
3470 51 188 0.0 0
3471 51 189 0.0 0
3472 51 190 0.0 0
3473 51 191 0.0 0
3474 51 192 0.0 0
3475 51 193 0.0 0
3476 51 194 0.0 0
3477 51 195 0.0 0
3478 51 196 0.0 0
3479 51 197 0.0 0
3480 51 198 0.0 0
3481 51 199 0.0 0
3482 51 200 0.0 0
3483 51 201 0.0 0
3484 51 202 0.0 0
3485 51 203 0.0 0
3486 51 204 0.0 0
3487 51 205 0.0 0
3488 51 206 0.0 0
3489 51 207 0.0 0
3490 51 208 0.0 0
3491 51 209 0.0 0
3492 51 210 0.0 0
3493 51 211 0.0 0
3494 51 212 0.0 0
3495 51 213 0.0 0
3496 51 214 23.03395 0
3497 51 215 0.0 0
3498 51 216 0.0 0
3499 51 217 0.0 0
3500 51 218 0.0 0
3501 51 219 0.0 0
3502 51 220 0.0 0
3503 51 221 0.0 0
3504 51 222 0.0 0
3505 51 223 0.0 0
3506 51 224 0.0 0
3507 51 225 0.0 0
3508 51 226 0.0 0
3509 51 227 0.0 0
3510 51 228 0.0 0
3511 51 229 14.920666 0
3512 51 230 0.0 0
3513 51 231 0.0 0
3514 51 232 12.302655 0
3515 51 233 0.0 0
3516 51 234 23.966639 0
3517 51 258 0.0 0
3518 51 259 0.0 0
3519 51 260 0.0 0
3520 51 261 0.0 0
3521 51 262 0.0 0
3522 51 263 0.0 0
3523 51 264 0.0 0
3524 51 265 0.0 0
3525 51 313 0.0 0
3526 51 314 0.0 0
3527 51 315 0.0 0
3528 51 316 0.0 0
3529 51 317 0.0 0
3530 51 318 0.0 0
3531 51 319 0.0 0
3532 51 320 0.0 0
3533 51 321 0.0 0
3534 51 322 0.0 0
3535 51 323 0.0 0
3536 52 67 0.0 0
3537 52 68 0.0 0
3538 52 69 0.0 0
3539 52 70 0.0 0
3540 52 82 0.0 0
3541 52 83 0.0 0
3542 52 84 0.0 0
3543 52 85 0.0 0
3544 52 86 0.0 0
3545 52 87 0.0 0
3546 52 88 0.0 0
3547 52 89 0.0 0
3548 52 90 0.0 0
3549 52 91 0.0 0
3550 52 92 0.0 0
3551 52 93 0.0 0
3552 52 94 0.0 0
3553 52 95 0.0 0
3554 52 96 0.0 0
3555 52 97 0.0 0
3556 52 98 0.0 0
3557 52 99 0.0 0
3558 52 100 0.0 0
3559 52 101 0.0 0
3560 52 102 0.0 0
3561 52 103 28.726012 0
3562 52 104 0.0 0
3563 52 105 0.0 0
3564 52 106 23.651638 0
3565 52 107 0.0 0
3566 52 108 0.0 0
3567 52 109 0.0 0
3568 52 110 0.0 0
3569 52 111 0.0 0
3570 52 112 0.0 0
3571 52 113 0.0 0
3572 52 114 0.0 0
3573 52 115 0.0 0
3574 52 116 0.0 0
3575 52 117 0.0 0
3576 52 118 0.0 0
3577 52 119 0.0 0
3578 52 120 0.0 0
3579 52 121 0.0 0
3580 52 122 0.0 0
3581 52 123 23.112784 0
3582 52 124 15.626144 0
3583 52 125 0.0 0
3584 52 126 0.0 0
3585 52 127 0.0 0
3586 52 128 0.0 0
3587 52 129 0.0 0
3588 52 130 0.0 0
3589 52 131 0.0 0
3590 52 132 0.0 0
3591 52 133 0.0 0
3592 52 134 22.58578 0
3593 52 135 0.0 0
3594 52 136 0.0 0
3595 52 137 0.0 0
3596 52 138 0.0 0
3597 52 139 0.0 0
3598 52 140 7.702119 0
3599 52 141 0.0 0
3600 52 142 0.0 0
3601 52 143 0.0 0
3602 52 144 0.0 0
3603 52 145 0.0 0
3604 52 146 29.586054 0
3605 52 147 21.739545 0
3606 52 148 22.29898 0
3607 52 149 0.0 0
3608 52 150 0.0 0
3609 52 151 0.0 0
3610 52 152 0.0 0
3611 52 153 0.0 0
3612 52 154 31.335664 0
3613 52 155 0.0 0
3614 52 156 0.0 0
3615 52 157 0.0 0
3616 52 158 0.0 0
3617 52 159 0.0 0
3618 52 160 0.0 0
3619 52 161 0.0 0
3620 52 162 0.0 0
3621 52 163 0.0 0
3622 52 164 0.0 0
3623 52 165 0.0 0
3624 52 166 0.0 0
3625 52 167 0.0 0
3626 52 168 0.0 0
3627 52 169 0.0 0
3628 52 170 0.0 0
3629 52 171 0.0 0
3630 52 172 0.0 0
3631 52 173 21.170987 0
3632 52 174 0.0 0
3633 52 175 0.0 0
3634 52 176 0.0 0
3635 52 177 0.0 0
3636 52 178 0.0 0
3637 52 179 0.0 0
3638 52 180 0.0 0
3639 52 181 0.0 0
3640 52 182 0.0 0
3641 52 183 25.927001 0
3642 52 184 0.0 0
3643 52 185 0.0 0
3644 52 186 16.373874 0
3645 52 187 15.441587 0
3646 52 188 0.0 0
3647 52 189 0.0 0
3648 52 190 0.0 0
3649 52 191 0.0 0
3650 52 192 0.0 0
3651 52 193 0.0 0
3652 52 194 0.0 0
3653 52 195 0.0 0
3654 52 196 0.0 0
3655 52 197 0.0 0
3656 52 198 0.0 0
3657 52 199 0.0 0
3658 52 200 0.0 0
3659 52 201 0.0 0
3660 52 202 0.0 0
3661 52 203 0.0 0
3662 52 204 0.0 0
3663 52 205 0.0 0
3664 52 206 0.0 0
3665 52 207 0.0 0
3666 52 208 0.0 0
3667 52 209 0.0 0
3668 52 210 0.0 0
3669 52 211 0.0 0
3670 52 212 0.0 0
3671 52 213 0.0 0
3672 52 214 0.0 0
3673 52 215 19.237875 0
3674 52 216 0.0 0
3675 52 217 0.0 0
3676 52 218 0.0 0
3677 52 219 0.0 0
3678 52 220 0.0 0
3679 52 221 0.0 0
3680 52 222 0.0 0
3681 52 223 0.0 0
3682 52 224 0.0 0
3683 52 225 0.0 0
3684 52 226 0.0 0
3685 52 227 0.0 0
3686 52 228 0.0 0
3687 52 229 0.0 0
3688 52 230 0.0 0
3689 52 231 0.0 0
3690 52 232 12.717641 0
3691 52 233 23.121495 0
3692 52 234 0.0 0
3693 52 235 0.0 0
3694 52 236 0.0 0
3695 52 258 0.0 0
3696 52 259 0.0 0
3697 52 260 0.0 0
3698 52 261 0.0 0
3699 52 262 0.0 0
3700 52 263 0.0 0
3701 52 264 0.0 0
3702 52 312 0.0 0
3703 52 313 0.0 0
3704 52 314 0.0 0
3705 52 315 0.0 0
3706 52 316 0.0 0
3707 52 317 0.0 0
3708 52 318 0.0 0
3709 52 319 0.0 0
3710 52 320 0.0 0
3711 52 321 0.0 0
3712 52 322 0.0 0
3713 52 323 0.0 0
3714 52 324 0.0 0
3715 53 64 0.0 0
3716 53 65 0.0 0
3717 53 66 0.0 0
3718 53 67 0.0 0
3719 53 68 0.0 0
3720 53 69 0.0 0
3721 53 70 0.0 0
3722 53 71 0.0 0
3723 53 72 0.0 0
3724 53 73 0.0 0
3725 53 74 0.0 0
3726 53 75 30.554708 0
3727 53 76 0.0 0
3728 53 77 0.0 0
3729 53 78 0.0 0
3730 53 81 0.0 0
3731 53 82 0.0 0
3732 53 83 0.0 0
3733 53 84 0.0 0
3734 53 85 0.0 0
3735 53 86 0.0 0
3736 53 87 0.0 0
3737 53 88 0.0 0
3738 53 89 0.0 0
3739 53 90 0.0 0
3740 53 91 0.0 0
3741 53 92 0.0 0
3742 53 93 0.0 0
3743 53 94 0.0 0
3744 53 95 0.0 0
3745 53 96 0.0 0
3746 53 97 0.0 0
3747 53 98 0.0 0
3748 53 99 0.0 0
3749 53 100 0.0 0
3750 53 101 0.0 0
3751 53 102 0.0 0
3752 53 103 0.0 0
3753 53 104 26.958433 0
3754 53 105 0.0 0
3755 53 106 23.746333 0
3756 53 107 0.0 0
3757 53 108 0.0 0
3758 53 109 0.0 0
3759 53 110 0.0 0
3760 53 111 0.0 0
3761 53 112 0.0 0
3762 53 113 0.0 0
3763 53 114 0.0 0
3764 53 115 0.0 0
3765 53 116 0.0 0
3766 53 117 0.0 0
3767 53 118 0.0 0
3768 53 119 0.0 0
3769 53 120 0.0 0
3770 53 121 0.0 0
3771 53 122 0.0 0
3772 53 123 27.703949 0
3773 53 124 25.076387 0
3774 53 125 0.0 0
3775 53 126 0.0 0
3776 53 127 0.0 0
3777 53 128 0.0 0
3778 53 129 0.0 0
3779 53 130 0.0 0
3780 53 131 0.0 0
3781 53 132 0.0 0
3782 53 133 0.0 0
3783 53 134 25.090574 0
3784 53 135 24.83817 0
3785 53 136 0.0 0
3786 53 137 0.0 0
3787 53 138 0.0 0
3788 53 139 0.0 0
3789 53 140 0.0 0
3790 53 141 0.0 0
3791 53 142 7.075637 0
3792 53 143 0.0 0
3793 53 144 0.0 0
3794 53 145 0.0 0
3795 53 146 0.0 0
3796 53 147 0.0 0
3797 53 148 16.667593 0
3798 53 149 20.852848 0
3799 53 150 0.0 0
3800 53 151 0.0 0
3801 53 152 0.0 0
3802 53 153 0.0 0
3803 53 154 0.0 0
3804 53 155 0.0 0
3805 53 156 27.304948 0
3806 53 157 0.0 0
3807 53 158 0.0 0
3808 53 159 0.0 0
3809 53 160 0.0 0
3810 53 161 0.0 0
3811 53 162 0.0 0
3812 53 163 0.0 0
3813 53 164 0.0 0
3814 53 165 0.0 0
3815 53 166 0.0 0
3816 53 167 0.0 0
3817 53 168 0.0 0
3818 53 169 22.54255 0
3819 53 170 0.0 0
3820 53 171 0.0 0
3821 53 172 55.213269 0
3822 53 173 22.267301 0
3823 53 174 0.0 0
3824 53 175 0.0 0
3825 53 176 0.0 0
3826 53 177 0.0 0
3827 53 178 0.0 0
3828 53 179 0.0 0
3829 53 180 0.0 0
3830 53 181 0.0 0
3831 53 182 0.0 0
3832 53 183 0.0 0
3833 53 184 18.031397 0
3834 53 185 0.0 0
3835 53 186 0.0 0
3836 53 187 18.837122 0
3837 53 188 0.0 0
3838 53 189 0.0 0
3839 53 190 0.0 0
3840 53 191 0.0 0
3841 53 192 0.0 0
3842 53 193 0.0 0
3843 53 194 0.0 0
3844 53 195 0.0 0
3845 53 196 0.0 0
3846 53 197 0.0 0
3847 53 198 0.0 0
3848 53 199 0.0 0
3849 53 200 0.0 0
3850 53 201 0.0 0
3851 53 202 0.0 0
3852 53 203 0.0 0
3853 53 204 0.0 0
3854 53 205 0.0 0
3855 53 206 0.0 0
3856 53 207 0.0 0
3857 53 208 0.0 0
3858 53 209 0.0 0
3859 53 210 0.0 0
3860 53 211 0.0 0
3861 53 212 0.0 0
3862 53 213 0.0 0
3863 53 214 0.0 0
3864 53 215 24.077708 0
3865 53 216 0.0 0
3866 53 217 0.0 0
3867 53 218 0.0 0
3868 53 219 0.0 0
3869 53 220 0.0 0
3870 53 221 0.0 0
3871 53 222 0.0 0
3872 53 223 0.0 0
3873 53 224 0.0 0
3874 53 225 0.0 0
3875 53 226 0.0 0
3876 53 227 0.0 0
3877 53 228 18.605022 0
3878 53 229 0.0 0
3879 53 230 0.0 0
3880 53 231 12.881466 0
3881 53 232 0.0 0
3882 53 233 0.0 0
3883 53 234 0.0 0
3884 53 235 0.0 0
3885 53 236 0.0 0
3886 53 237 0.0 0
3887 53 257 0.0 0
3888 53 258 0.0 0
3889 53 259 0.0 0
3890 53 260 0.0 0
3891 53 261 0.0 0
3892 53 262 0.0 0
3893 53 263 0.0 0
3894 53 264 0.0 0
3895 53 301 0.0 0
3896 53 302 0.0 0
3897 53 303 0.0 0
3898 53 304 0.0 0
3899 53 305 0.0 0
3900 53 306 0.0 0
3901 53 307 0.0 0
3902 53 308 0.0 0
3903 53 309 0.0 0
3904 53 310 0.0 0
3905 53 311 0.0 0
3906 53 312 0.0 0
3907 53 313 0.0 0
3908 53 314 0.0 0
3909 53 315 0.0 0
3910 53 316 0.0 0
3911 53 317 0.0 0
3912 53 318 0.0 0
3913 53 319 0.0 0
3914 53 320 0.0 0
3915 53 321 0.0 0
3916 53 322 0.0 0
3917 53 323 0.0 0
3918 53 324 0.0 0
3919 53 325 0.0 0
3920 54 63 0.0 0
3921 54 64 0.0 0
3922 54 65 0.0 0
3923 54 66 0.0 0
3924 54 67 0.0 0
3925 54 68 0.0 0
3926 54 69 0.0 0
3927 54 70 0.0 0
3928 54 71 0.0 0
3929 54 72 0.0 0
3930 54 73 0.0 0
3931 54 74 0.0 0
3932 54 75 0.0 0
3933 54 76 21.904929 0
3934 54 77 0.0 0
3935 54 78 0.0 0
3936 54 79 0.0 0
3937 54 80 0.0 0
3938 54 81 0.0 0
3939 54 82 0.0 0
3940 54 83 0.0 0
3941 54 84 0.0 0
3942 54 85 0.0 0
3943 54 86 0.0 0
3944 54 87 0.0 0
3945 54 88 0.0 0
3946 54 89 0.0 0
3947 54 90 0.0 0
3948 54 91 0.0 0
3949 54 92 0.0 0
3950 54 93 0.0 0
3951 54 94 0.0 0
3952 54 95 0.0 0
3953 54 96 0.0 0
3954 54 97 0.0 0
3955 54 98 0.0 0
3956 54 99 0.0 0
3957 54 100 0.0 0
3958 54 101 0.0 0
3959 54 102 0.0 0
3960 54 103 0.0 0
3961 54 104 0.0 0
3962 54 105 21.658144 0
3963 54 106 0.0 0
3964 54 107 19.478666 0
3965 54 108 0.0 0
3966 54 109 0.0 0
3967 54 110 0.0 0
3968 54 111 0.0 0
3969 54 112 0.0 0
3970 54 113 0.0 0
3971 54 114 0.0 0
3972 54 115 0.0 0
3973 54 116 0.0 0
3974 54 117 0.0 0
3975 54 118 0.0 0
3976 54 119 0.0 0
3977 54 120 0.0 0
3978 54 121 0.0 0
3979 54 122 0.0 0
3980 54 123 0.0 0
3981 54 124 21.326758 0
3982 54 125 17.474101 0
3983 54 126 0.0 0
3984 54 127 0.0 0
3985 54 128 0.0 0
3986 54 129 0.0 0
3987 54 130 26.643113 0
3988 54 131 0.0 0
3989 54 132 0.0 0
3990 54 133 0.0 0
3991 54 134 0.0 0
3992 54 135 26.036194 0
3993 54 136 0.0 0
3994 54 137 0.0 0
3995 54 138 0.0 0
3996 54 139 0.0 0
3997 54 140 0.0 0
3998 54 141 0.0 0
3999 54 142 0.0 0
4000 54 143 7.523029 0
4001 54 144 0.0 0
4002 54 145 0.0 0
4003 54 146 0.0 0
4004 54 147 28.249379 0
4005 54 148 0.0 0
4006 54 149 0.0 0
4007 54 150 22.378408 0
4008 54 151 21.619869 0
4009 54 152 0.0 0
4010 54 153 23.759001 0
4011 54 154 24.144157 0
4012 54 155 0.0 0
4013 54 156 0.0 0
4014 54 157 29.839459 0
4015 54 158 0.0 0
4016 54 159 0.0 0
4017 54 160 0.0 0
4018 54 161 0.0 0
4019 54 162 0.0 0
4020 54 163 0.0 0
4021 54 164 0.0 0
4022 54 165 0.0 0
4023 54 166 0.0 0
4024 54 167 0.0 0
4025 54 168 0.0 0
4026 54 169 0.0 0
4027 54 170 16.242401 0
4028 54 171 0.0 0
4029 54 172 0.0 0
4030 54 173 56.055525 0
4031 54 174 0.0 0
4032 54 175 0.0 0
4033 54 176 0.0 0
4034 54 177 0.0 0
4035 54 178 0.0 0
4036 54 179 0.0 0
4037 54 180 0.0 0
4038 54 181 0.0 0
4039 54 182 0.0 0
4040 54 183 0.0 0
4041 54 184 0.0 0
4042 54 185 24.100639 0
4043 54 186 0.0 0
4044 54 187 0.0 0
4045 54 188 21.12016 0
4046 54 189 0.0 0
4047 54 190 0.0 0
4048 54 191 0.0 0
4049 54 192 0.0 0
4050 54 193 0.0 0
4051 54 194 0.0 0
4052 54 195 0.0 0
4053 54 196 0.0 0
4054 54 197 0.0 0
4055 54 198 0.0 0
4056 54 199 0.0 0
4057 54 200 0.0 0
4058 54 201 0.0 0
4059 54 202 0.0 0
4060 54 203 0.0 0
4061 54 204 0.0 0
4062 54 205 0.0 0
4063 54 206 0.0 0
4064 54 207 0.0 0
4065 54 208 0.0 0
4066 54 209 0.0 0
4067 54 210 0.0 0
4068 54 211 0.0 0
4069 54 212 0.0 0
4070 54 213 0.0 0
4071 54 214 0.0 0
4072 54 215 0.0 0
4073 54 216 16.549023 0
4074 54 217 0.0 0
4075 54 218 0.0 0
4076 54 219 0.0 0
4077 54 220 0.0 0
4078 54 221 0.0 0
4079 54 222 0.0 0
4080 54 223 0.0 0
4081 54 224 0.0 0
4082 54 225 0.0 0
4083 54 226 0.0 0
4084 54 227 14.960792 0
4085 54 228 0.0 0
4086 54 229 0.0 0
4087 54 230 10.874347 0
4088 54 231 9.567387 0
4089 54 232 0.0 0
4090 54 233 0.0 0
4091 54 234 0.0 0
4092 54 235 0.0 0
4093 54 236 0.0 0
4094 54 237 0.0 0
4095 54 241 0.0 0
4096 54 242 0.0 0
4097 54 243 0.0 0
4098 54 244 0.0 0
4099 54 245 0.0 0
4100 54 256 0.0 0
4101 54 257 0.0 0
4102 54 258 0.0 0
4103 54 259 0.0 0
4104 54 260 0.0 0
4105 54 261 0.0 0
4106 54 262 0.0 0
4107 54 263 0.0 0
4108 54 264 0.0 0
4109 54 299 0.0 0
4110 54 300 0.0 0
4111 54 301 0.0 0
4112 54 302 0.0 0
4113 54 303 0.0 0
4114 54 304 0.0 0
4115 54 305 0.0 0
4116 54 306 0.0 0
4117 54 307 0.0 0
4118 54 308 0.0 0
4119 54 309 0.0 0
4120 54 310 0.0 0
4121 54 311 0.0 0
4122 54 312 0.0 0
4123 54 313 0.0 0
4124 54 314 0.0 0
4125 54 315 0.0 0
4126 54 316 0.0 0
4127 54 317 0.0 0
4128 54 318 0.0 0
4129 54 319 0.0 0
4130 54 320 0.0 0
4131 54 321 0.0 0
4132 54 322 0.0 0
4133 54 323 0.0 0
4134 54 324 0.0 0
4135 54 325 0.0 0
4136 55 62 0.0 0
4137 55 63 0.0 0
4138 55 64 0.0 0
4139 55 65 0.0 0
4140 55 66 0.0 0
4141 55 67 0.0 0
4142 55 68 0.0 0
4143 55 69 0.0 0
4144 55 70 0.0 0
4145 55 71 0.0 0
4146 55 72 0.0 0
4147 55 73 0.0 0
4148 55 74 0.0 0
4149 55 75 0.0 0
4150 55 76 0.0 0
4151 55 77 22.937596 0
4152 55 78 15.41951 0
4153 55 79 0.0 0
4154 55 80 0.0 0
4155 55 81 0.0 0
4156 55 82 0.0 0
4157 55 83 0.0 0
4158 55 84 0.0 0
4159 55 85 0.0 0
4160 55 86 0.0 0
4161 55 87 0.0 0
4162 55 88 0.0 0
4163 55 89 0.0 0
4164 55 90 0.0 0
4165 55 91 0.0 0
4166 55 92 0.0 0
4167 55 93 0.0 0
4168 55 94 0.0 0
4169 55 95 0.0 0
4170 55 96 0.0 0
4171 55 97 0.0 0
4172 55 98 0.0 0
4173 55 99 0.0 0
4174 55 100 0.0 0
4175 55 101 0.0 0
4176 55 102 0.0 0
4177 55 103 0.0 0
4178 55 104 0.0 0
4179 55 105 0.0 0
4180 55 106 19.136258 0
4181 55 107 0.0 0
4182 55 108 25.957562 0
4183 55 109 0.0 0
4184 55 110 0.0 0
4185 55 111 0.0 0
4186 55 112 0.0 0
4187 55 113 0.0 0
4188 55 114 0.0 0
4189 55 115 0.0 0
4190 55 116 0.0 0
4191 55 117 0.0 0
4192 55 118 0.0 0
4193 55 119 0.0 0
4194 55 120 0.0 0
4195 55 121 0.0 0
4196 55 122 0.0 0
4197 55 123 0.0 0
4198 55 124 0.0 0
4199 55 125 26.416565 0
4200 55 126 15.823648 0
4201 55 127 0.0 0
4202 55 128 0.0 0
4203 55 129 0.0 0
4204 55 130 0.0 0
4205 55 131 26.913255 0
4206 55 132 0.0 0
4207 55 133 0.0 0
4208 55 134 0.0 0
4209 55 135 19.958087 0
4210 55 136 24.995654 0
4211 55 137 0.0 0
4212 55 138 0.0 0
4213 55 139 0.0 0
4214 55 140 0.0 0
4215 55 141 0.0 0
4216 55 142 0.0 0
4217 55 143 0.0 0
4218 55 144 0.0 0
4219 55 145 7.252347 0
4220 55 146 0.0 0
4221 55 147 26.423227 0
4222 55 148 0.0 0
4223 55 149 0.0 0
4224 55 150 0.0 0
4225 55 151 15.095002 0
4226 55 152 21.786304 0
4227 55 153 0.0 0
4228 55 154 0.0 0
4229 55 155 23.817212 0
4230 55 156 0.0 0
4231 55 157 0.0 0
4232 55 158 0.0 0
4233 55 159 26.397934 0
4234 55 160 0.0 0
4235 55 161 0.0 0
4236 55 162 0.0 0
4237 55 163 0.0 0
4238 55 164 0.0 0
4239 55 165 0.0 0
4240 55 166 0.0 0
4241 55 167 0.0 0
4242 55 168 0.0 0
4243 55 169 0.0 0
4244 55 170 0.0 0
4245 55 171 0.0 0
4246 55 172 0.0 0
4247 55 173 0.0 0
4248 55 174 56.26471 0
4249 55 175 0.0 0
4250 55 176 0.0 0
4251 55 177 0.0 0
4252 55 178 0.0 0
4253 55 179 0.0 0
4254 55 180 0.0 0
4255 55 181 0.0 0
4256 55 182 0.0 0
4257 55 183 0.0 0
4258 55 184 0.0 0
4259 55 185 0.0 0
4260 55 186 19.373421 0
4261 55 187 0.0 0
4262 55 188 0.0 0
4263 55 189 24.905296 0
4264 55 190 0.0 0
4265 55 191 0.0 0
4266 55 192 0.0 0
4267 55 193 0.0 0
4268 55 194 0.0 0
4269 55 195 0.0 0
4270 55 196 0.0 0
4271 55 197 0.0 0
4272 55 198 0.0 0
4273 55 199 0.0 0
4274 55 200 0.0 0
4275 55 201 0.0 0
4276 55 202 0.0 0
4277 55 203 0.0 0
4278 55 204 0.0 0
4279 55 205 0.0 0
4280 55 206 0.0 0
4281 55 207 0.0 0
4282 55 208 0.0 0
4283 55 209 0.0 0
4284 55 210 0.0 0
4285 55 211 0.0 0
4286 55 212 0.0 0
4287 55 213 0.0 0
4288 55 214 0.0 0
4289 55 215 0.0 0
4290 55 216 26.794223 0
4291 55 217 0.0 0
4292 55 218 0.0 0
4293 55 219 0.0 0
4294 55 220 0.0 0
4295 55 221 0.0 0
4296 55 222 0.0 0
4297 55 223 0.0 0
4298 55 224 0.0 0
4299 55 225 0.0 0
4300 55 226 0.0 0
4301 55 227 14.013661 0
4302 55 228 0.0 0
4303 55 229 0.0 0
4304 55 230 0.0 0
4305 55 231 0.0 0
4306 55 232 0.0 0
4307 55 233 0.0 0
4308 55 234 0.0 0
4309 55 235 0.0 0
4310 55 236 0.0 0
4311 55 237 0.0 0
4312 55 238 0.0 0
4313 55 239 0.0 0
4314 55 240 0.0 0
4315 55 241 0.0 0
4316 55 242 0.0 0
4317 55 243 0.0 0
4318 55 244 0.0 0
4319 55 245 0.0 0
4320 55 246 0.0 0
4321 55 247 0.0 0
4322 55 254 0.0 0
4323 55 255 0.0 0
4324 55 256 0.0 0
4325 55 257 0.0 0
4326 55 258 0.0 0
4327 55 259 0.0 0
4328 55 260 0.0 0
4329 55 261 0.0 0
4330 55 262 0.0 0
4331 55 263 0.0 0
4332 55 264 0.0 0
4333 55 298 0.0 0
4334 55 299 0.0 0
4335 55 300 0.0 0
4336 55 301 0.0 0
4337 55 302 0.0 0
4338 55 303 0.0 0
4339 55 304 0.0 0
4340 55 305 0.0 0
4341 55 306 0.0 0
4342 55 307 0.0 0
4343 55 308 0.0 0
4344 55 309 0.0 0
4345 55 310 0.0 0
4346 55 311 0.0 0
4347 55 312 0.0 0
4348 55 313 0.0 0
